id,authors,title,abstract
P1290,Constantin Kleinbeck: Friedrich-Alexander Universität Erlangen-Nürnberg; Tobias Hassel: Friedrich-Alexander Universität Erlangen-Nürnberg; Julian Kreimeier: Friedrich-Alexander University Erlangen-Nürnberg; Daniel Roth: Technical University of Munich,Augmented Reality Guidance for Numerical Control Program Setups,"Setting up a new numerical control (NC) program requires a time-consuming and error-prone validation process. Complications arise as diagnostic information like trajectories are commonly presented as abstract numerical value. We devised, implemented, and evaluated an Augmented Reality (AR) NC-program setup assistance system. Interviews with machine operators identified common issues during program setup and we designed and evaluated visual guidance methods. Our findings indicate that the AR path preview system can decrease error detection time, increase detection rate, and enhance user confidence. Users quickly noticed errors in paths, while errors related to milling depth were slower to detect."
P1291,Pablo Figueroa: Universidad de los Andes; Carlos Rivera: Hospital Militar Central; Patricia Casas: Hospital Militar Central; Jorge E López: Hospital Militar Central; Daniel Mora: Hospital Militar Central; Ivan Gómez: Hospital Militar Central; Kelly Katherine Peñaranda: Universidad de Los Andes ,A Case Study on User Centered Design for VR Based Training in Health,"We present GoMi-VR, a Virtual Reality (VR) environment for training physicians in their duties during the first minute of a baby delivery. Our development process allowed us to discuss requirements remotely, create rapid prototypes, test them with experts, identify improvements, and repeat the process in a promptly manner."
P1298,"Khushi Bhansali: Cornell University; Miguel Lago: U.S. FDA; Ryan Beams: Food and Drug Administration; Chumin Zhao: CDRH, United States Food and Drug Administration",Evaluation of Monocular and Binocular Contrast Sensitivity on Virtual Reality Head-Mounted Displays,"Virtual reality (VR) creates an immersive experience by rendering a pair of graphical views on a head-mounted display (HMD). However, image quality assessment on VR HMDs has been primarily limited to monocular optical bench measurements on a single eyepiece. We begin to bridge the gap between monocular and binocular image quality evaluation by developing a WebXR test platform to perform human observer experiments. Specifically, monocular and binocular contrast sensitivity functions (CSFs) are obtained using varied interpupillary distance (IPD) conditions. A combination of optical image quality characteristics and binocular summation can potentially predict the binocular contrast sensitivity on VR HMDs."
P1299,Benjamin Williams: Staffordshire University; Christopher Headleand: Staffordshire University,Visuo-vestibular Congruency Impacts on Player Experiences in Virtual Reality,"Exposure to Virtual Reality is typically multisensory, and incorporates information from several sensory modalities. Within this context, the congruency between cross-modal feedback plays a crucial role in enhancing user experience and minimising potential discomfort. Whilst some studies have investigated the visuo-vestibular relationship in VR exposure, the exploration of congruency has often been limited in scope. In this paper, vestibular congruency in VR is investigated in detail, with a focus on its significance in recreational activities. Participants were tasked with a virtual driving activity in motion-actuated environments, with three conditions altering the degree of correlation between the visual and vestibular senses."
P1301,Raiffa Syamil: University of Central Florida; Mahdi Azmandian: Sony Interactive Entertainment; Sergio Casas-Yrurzum: University of Valencia; Pedro Morillo: University of Valencia; Carolina Cruz-Neira: University of Central Florida,Redirected Walking vs. Omni-Directional Treadmills: An Evaluation of Presence,"Omni-Directional Treadmills (ODT) and Redirected Walking (RDW) seem suitable for eliciting presence through a full-body walking experience, however both present unique mechanisms that can affect users' presence, comfort, and overall preference. To measure this effect, we conducted a counterbalanced within-subjects user study with 20 participants. Participants wore a wireless VR headset and experienced a tour of a virtual art museum, once using RDW and another time using a passive, slip-based ODT. Both solutions elicit similar amounts of presence, however RDW is perceived as more natural and is the preferred choice of the participants."
P1303,Yue Yang: Johns Hopkins University; Emmanuel A Corona: Stanford University; Bruce Daniel: Stanford University; Christoph Leuze: Stanford University,"Can a Novel Virtual Reality Simulator, Developed for Standalone HMDs, Effectively Prepare Patients for an MRI Examination?","Magnetic Resonance Imaging (MRI) examinations can be scary for pediatric or claustrophobic patients. Virtual reality (VR) simulation has shown the potential to prepare patients for MRI and alleviate anxiety. However, existing VR simulations either use low-quality mobile headsets or require a complex setup, limiting immersion level and practicality. No existing simulation incorporates interactive elements to train patients to hold still. We have designed a novel VR-MRI simulator for standalone HMDs that offers high-quality and interactive MRI simulation. After comparing it with standard preparatory material, we conclude that our VR-MRI could be more engaging, satisfying, and effective for MRI preparation."
P1305,Valentina Uribe: Universidad de los Andes; Vivian Gómez: Universidad de los Andes; Pablo Figueroa: Universidad de los Andes,The Influence of Metaverse Environment Design on Learning Experiences in Virtual Reality Classes: A Comparative Study,"In this study, we investigate learning and the quality of the classroom experience by conducting classes in four metaverse environments: Workrooms, Spatial, Mozilla Hubs, and Arthur. Using questionnaires, we analyze factors like avatars, spatial layout, mobility, and additional functions' influence on concentration, usability, presence, and learning. Despite minimal differences in learning outcomes, significant variations in classroom experience emerged. Particularly, metaverses with restricted movement and functions showed heightened immersion, concentration, and presence. Additionally, our findings underscore the beneficial influence of avatars featuring lifelike facial expressions in improving the overall learning encounter."
P1306,Carlos J Latorre-Rojas: Universidad Militar Nueva Granada; Alexander Rozo-Torres: Universidad Militar Nueva Granada; Javier A. Luzon: Akershus University Hospital; Wilson J. Sarmiento: Universidad Militar Nueva Granada,Towards a centered-user interaction in immersive visualization for preoperative surgical planning in complex malformations. A mental model elicitation approach: Work in progress,"Extended Reality (XR) technologies have opened new possibilities for image visualization in healthcare, but eliciting user requirements for XR development is challenging. Human-computer interaction can help obtain user mental models, mostly unexplored in XR for health. An ongoing project aims to address this gap by studying the skills and backgrounds of radiologists and surgeons using the same XR tool in preoperative surgical planning for complex malformations through elucidating mental model, performing technical review and proposing potential interaction models or interaction concepts. The work aims to contribute insights for designing more intuitive, immersive medical visualization tools."
P1308,Wenbo Li: Zhejiang University; Zhaoyang Huang: The Chinese University of Hong Kong; Yijin Li: Zhejiang University; Yichen Shen: Zhejiang University; Shuo Chen: Zhejiang University; Zhaopeng Cui: Zhejiang University; Hongsheng Li: The Chinese University of Hong Kong; Guofeng Zhang: Computer Science College,AnyTracker: Tracking Pose for Any Object in Videos,"Object pose estimation is crucial for AR and video editing, but current methods are limited to RGB-D videos or require prior scanning, making them unsuitable for internet videos. We propose AnyTracker, tracking 6-DoF poses of casual objects in RGB videos, which utilizes GroupGOTR to estimate correspondence between reference and query images for a group of query points. It incorporates the TransGRU module and a geometry module for iterative refinement of correspondences. During inference, AnyTracker employs Active Bundle Adjustment (ABA) to establish feature tracks based on correspondences and estimate per-frame object pose. AnyTracker achieves superior accuracy in correspondence and pose estimation."
P1309,"Shivam Asija: California Polytechnic State University; Edward Du: California Polytechnic State University San Luis Obispo; Nam Nguyen: California Polytechnic State University, San Luis Obispo; Stefanie Zollmann: University of Otago; Jonathan Ventura: California Polytechnic State University",3D Pano Inpainting: Building a VR Environment from a Single Input Panorama,"Creating 360-degree 3D content is challenging because it requires either a multi-camera rig or a collection of many images taken from different perspectives. Our approach aims to generate a 360? VR scene from a single panoramic image using a learning-based inpainting method adapted for panoramic content. We introduce a pipeline capable of transforming an equirectangular panoramic RGB image into a complete 360? 3D virtual reality scene represented as a textured mesh, which is easily rendered on a VR headset using standard graphics rendering pipelines. We qualitatively evaluate our results on a synthetic dataset consisting of 360 panoramas in indoor scenes."
P1311,Shogo Tachi: The University of Tokyo; Keigo Matsumoto: The University of Tokyo; Maki Ogawa: the University of Tokyo; Ayumu Yamashita: The University of Tokyo; Takuji Narumi: the University of Tokyo; Kaoru Amano: The University of TOkyo,Effects of Transcranial Direct-Current Stimulation on Hand Redirection,"Hand redirection (HR) is a technique to manipulate the position and shape of an object by shifting the virtual hand position and posture from the physical hand position and posture. This study assessed the detection thresholds (DTs) for horizontal HR during left DLPFC intervention using transcranial direct current stimulation (tDCS). Based on a user study, our findings revealed that DTs for leftward shifts significantly increased in the sham condition, likely due to habituation. Interestingly, anodal tDCS stimulation effectively mitigated this increase in DTs. These results suggest that tDCS may reset the effects of HR habituation or enhance attention for HR."
P1314,Hyeongil Nam: Hanyang University; Ji-Young Yeo: Hanyang University; Kisub Lee: Hanyang University; Kangsoo Kim: University of Calgary; Jong-Il Park: Hanyang University,Developing a Multimodal Clinical Nursing Simulation with a Virtual Preceptor in AR,"Nursing education plays a crucial role in preparing future nurses to provide high-quality patient care. To ensure its effectiveness, it is imperative to instruct nursing students in discerning patient signs/symptoms using a range of sensory modalities. Moreover, pairing nursing students with expert preceptors offers a highly effective means of providing valuable feedback and mentorship. In this paper, we propose a novel Augmented Reality (AR) simulation framework for effective clinical nursing education with multimodal signs/symptoms and a preceptor agent to provide guidance/instruction. Using the proposed framework, we developed an AR nurse training system that resembles practical clinical nursing environments."
P1315,Md Istiak Jaman Ami: University of Louisiana at Lafayette; Jason Wolfgang Woodworth: University of Louisiana at Lafayette; Christoph W Borst: University of Louisiana at Lafayette,"Design of Time-Continuous Rating Interfaces for Collecting Empathic Responses in VR, and Initial Evaluation with VR180 Video Viewing","We design and assess interfaces for time-continuous self-reporting of empathic responses in VR, using dimensions of empathic concern and personal distress. Visual styles included Circular Rating Indicators (CRI), Color Dials (CD), and Interactive Curving Faces (Frowny). Input types included desktop knobs and VR controller touchpads. We considered the intuitiveness, effectiveness, and intrusiveness of designs with viewers of a stereo 180° video. Initial results highlight the CRI and Frowny as promising choices, calling for future examination of their effectiveness."
P1317,Jingjie Li: University of Edinburgh; Sunpreet Singh Arora: Visa Research; Kassem Fawaz: University of Wisconsin-Madison; Younghyun Kim: University of Wisconsin-Madison; Can Liu: Visa Research; Sebastian Meiser: University of Lübeck; Mohsen Minaei: Visa Research; Maliheh Shirvanian: Netflix; Kim Wagner: Visa Research,Understanding How Interaction Experiences Factor into Security Perception of Payment Authentication in Virtual Reality,"Users embrace the rapid development of virtual reality (VR) technology for everyday settings. These settings include payment, which makes user authentication necessary. Despite this need, there is a limited understanding of how users' unique experiences in VR contribute to their security perception. To understand this question, we designed probes of payment authentication, which are embedded in the routine payment of a VR game, to provoke participants' reactions from multiple angles."
P1318,Deyrel Diaz: Clemson University; Andrew Robb: Clemson University; Sabarish V. Babu: Clemson University; Christopher Pagano: Clemson University,The Effects of Colored Environmental Surroundings in Virtual Reality,"Research has shown that environmental cues affect long-term memory and spatial cognition, but there is still a lack of understanding of the exact characteristics that produce these effects. We conducted a virtual reality within-subjects repeated measures study on 51 participants to test color congruency. Participants saw and studied 20 objects, then completed object recall and placement tasks in a recall room with a congruent or incongruent color. The objective and subjective data we gathered suggest that congruent color conditions influenced long-term memory and speed for recalled objects. Object size was also shown to influence spatial cognition and long-term memory."
P1319,Deyrel Diaz: Clemson University; Samaneh Zamanifard: Clemson University; Matias Volonte: Clemson University; Andrew Duchowski: Clemson University,Initial investigations into information retention and perception on Virtual Human Race,"Virtual humans have long been studied in the field of embodied conversational agents. Most studies have focused on understanding the verbal and non-verbal cues required of a virtual agent for relationship building, trust, and credibility. Some studies have even gone as far as looking into characteristics like clothes, accessories, and race to see what effects they may have on the interlocutor. We seek feedback on an investigative study where we look to better understand how avatar race may affect not only previously investigated affect, but also information retention and eye gaze behavior. We discuss the technical design and research methodology."
P1320,"Intissar Cherif: Univ Evry,Université Paris Saclay; Amine Chellali: Univ Evry,Université Paris Saclay; Mohamed Chaouki Babahenini: University of Biskra; Samir Otmane: Université d'Evry , Université Paris Saclay",The Role of Haptic Feedback in Enhancing Technical Skills Acquisition and Transfer in an Immersive Simulator: A User Study,"We study the impact of haptic feedback on basic technical skills transfer from VR to the real world. Twenty-four volunteers were divided into two training groups (haptic and no-haptic groups) and a control group. The training groups learned to perform a ""Ring Transfer"" task in a VR simulator and all participants performed pre-, post, and retention tests on a similar physical setup. Results show that skill transfer is observed for both training groups and not for the control group. The haptic group participants also improved their performance compared to the no-haptic group, but the difference was not significant."
P1322,Jalynn Blu Nicoly: Colorado State University; Rachel Masters: Colorado State University; Vidya D Gaddy: Colorado State University; Victoria Interrante: University of Minnesota; Francisco Raul Ortega: Colorado State University,[EXTENDED] The Restorative Influence of Virtual Reality Environment Design,"We aim to explore whether beauty in moving and still virtual environments (VEs) contributes to restorativeness. We hypothesized that the moving forest environment would be the most restorative and the abstract art would be the least restorative. The Perceived Restorativeness Scale (PRS) and the Zuckerman Inventory of Personal Reactions (ZIPERS) positive affect showed a significant increase in restorativeness in the moving forest condition than in the control condition. Additionally, PRS indicated more significance in the moving forest condition than in the abstract art condition."
P1333,Jun Yeong Cha: Kyung Hee University; Hyunmin Ban: Kyung Hee University; Seungmi Choi: Kyung Hee University; Hui Yong Kim: Kyung Hee Univ.,Propagation as Data (PaD): Neural Phase Hologram Generation with Variable Distance Support,"Most of the neural network models for generating phase holograms developed so far are trained and validated only for a single distance. Consequently, if a distance is altered, the performance of models tends to decline dramatically. To address this, we introduce a novel approach called `Propagation as Data (PaD)'. Unlike conventional methods, our proposed model does not include the propagation process in a neural network. We pre-calculate propagation kernels and use them as conditioning data. Experimental results demonstrate that our model can consistently generate high-quality phase holograms across a range of distances with a single model."
P1153,Kwame Agyemang Baffour: Graduate Center; Oyewole Oyekoya: City University of New York - Hunter College,"Generating Look-Alike Avatars: Perception of Head Shape, Texture Fidelity and Head Orientation of Other People","This research seeks to determine the influence of head shape, texture fidelity and head orientation of a look-alike avatar on perception of likeability and visual realism, especially when judged by other people. Two textured look-alike avatars were generated using: (i) three-dimensional (3D) stereophotogrammetry; and (ii) 3D face reconstruction from a single full-face image. Participants compared three different head orientations (0 degree, 45 degree, 90 degree) of the look-alike avatars' textured heads to their corresponding head silhouettes. Results suggest that participants prefer geometrically accurate photorealistic avatars of other people due to the accuracy of the head shape and texture fidelity."
P1339,Celia Kessassi: IMT Atlantique; Cédric Dumas: IMT Atlantique; Caroline G. L. Cao: University of Illinois; Mathieu Chollet: University of Glasgow,You're Hired! Effect of Virtual Agents' Social Status and Social Attitudes on Stress Induction in Virtual Job Interviews,"Virtual reality offers new possibilities for social skills training. In fact, with virtual reality, it is possible to get immersed and train to various social situations, including job interviews. In this paper, we investigate the effect of virtual recruiters' social status and social attitudes on participants' stress during a job interview. Results show that negative recruiter attitudes led to higher subjective stress compared to neutral attitudes, and that participants with high social anxiety react differently to positive feedback compared to participants with low social anxiety. The mechanisms of social stress induction in virtual reality are complex and deserve further study."
P1323,"Satyam Awasthi: University of California, Santa Barbara; Vivian Ross: University of California, Santa Barbara; Sydney Lim: University of California, Santa Barbara; Michael Beyeler: University of California, Santa Barbara; Tobias Höllerer: University of California, Santa Barbara",[EXTENDED] Eye Tracking Performance in Mobile Mixed Reality,"Implementing and evaluating eye tracking across multiple platforms and use cases can be challenging due to the lack of standardized metrics and measurements. Additionally, existing calibration methods and accuracy measurements often do not account for the common scenarios of walking and scanning in mobile AR settings. We conducted user studies evaluating eye tracking on the Magic Leap One, the HoloLens 2, and the Meta Quest Pro. Our results reveal that the degree to which locomotion influenced eye tracking performance depended on the headset, with the HoloLens 2, which features a retractable visor, displaying the greatest decrease in accuracy during locomotion."
P1337,Fumitaka Ueda: Nara Institute of Science and Technology; Yuichiro Fujimoto: Nara Institute of Science and Technology; Taishi Sawabe: Nara Institute of Science and Technology; Masayuki Kanbara: Nara Institute of Science and Technology; Hirokazu Kato: Nara Institute of Science and Technology,The Influence of Perspective on Training Effects in Virtual Reality Public Speaking Training,"A third-person perspective in virtual reality (VR) based public speaking training enables trainees to observe themselves through self-avatars, potentially enhancing their public speaking skills. This study investigates the influence of perspective on the training effects, i.e., changes in audience evaluations before and after training. In the experiment, VR job interview training was conducted for five days under three perspective conditions. Mock interviews were also performed before and after training and were assessed by external raters. The results indicate that the training effects were significantly higher in the Front condition regarding verbal communication skills and the overall impression of the interview."
P1347,Di Zhang: Communication University of China; JIAXIN SHI: Communication University of China; Long Ye: Communication University of China,Enhancing Immersion in Virtual Reality: Cost-Efficient Spatial Audio Generation for Panoramic Videos,"This paper presents a novel system for generating 5.1.4 format spatial audio for home theater scenes using panoramic video content. In virtual reality, spatial audio technology is an integral part, however, current virtual reality videos lack systematic spatial audio production methods, while traditional spatial audio production methods are expensive and complex. To address this problem, this system provides an efficient and cost-effective solution for audio producers to match audio with panoramic visuals. Finally, this study provides a user interface?considering the human auditory properties, the system is optimized to generate 5.1.4 spatial surround audio to enhance the immersion of the listener."
P1336,Yunqiang Pei: University of Electronic Science and Technology of China; Bowen Jiang: University of Electronic Science and Technology of China; Kaiyue Zhang: University of Electronic Science and Technology of China; Ziyang Lu: University of Electronic Science and Technology of China; Mingfeng Zha: University of Electronic Science and Technology of China; Guoqing Wang: University of Electronic Science and Technology of China; Zhitao Liu: University of Electronic Science and Technology of China; Ning Xie: University of Electronic Science and Technology of China; Yang Yang: University of Electronic Science and Technology of China; Heng Tao Shen: Tongji University,Toward Optimized AR-based Human-Robot Interaction Ergonomics: Modeling and Predicting Interaction Comfort,"Augmented Reality in Human-Robot Interaction (AR-HRI) boosts user experience. The key challenge is refining interaction methods to minimize discomfort and enhance quality. This AR-HRI study uses Galvanic Skin Respons (GSR) to predict and improve user comfort. User studies tested interaction strategies in an AR environment. A machine learning model, developed from GSR data, predicted comfort levels and informed strategy changes. Comfort metrics were visualized every second using Hololens 2, creating an AR-HRI comfort system. The method improved user comfort, provided a new AR-HRI metric, and highlighted future research opportunities."
P1091,Maximilian Rettinger: Technical University of Munich ; Michael Hug: Technical University of Munich; Hassan Kamel: Technical University of Munich; Yashita Saxena: Technical University of Munich; Gerhard Rigoll: Technical University of Munich,Visual Perception in VR Training: Impact of Information Transfer Methods,"Virtual Reality (VR) has great potential for education and training, but it is not fully understood how to make VR training as effective as possible. An investigation indicated that a combination of auditory and textual information is the best way to present training instructions and explanations to the user. However, is it also suitable to perceive the training content visualized in the virtual environment? We conduct a within-subjects study to investigate this by comparing users' gaze attention in four information transfer methods. The results are consistent with previous findings that the auditory-visual-combination is the most appropriate of the methods compared."
P1335,Seungmi Choi: Kyung Hee University; Jun Yeong Cha: Kyung Hee University; Hyunmin Ban: Kyung Hee University; Kwan-Jung Oh: ETRI; Hyunsuk Ko: Hanyang University; Hui Yong Kim: Kyung Hee Univ.,Distribution-Shifting: Improved Phase Hologram Processing with Novel Phase Distortion Metric,"Due to the lack of suitable phase distortion metrics, the optimization and evaluation of phase-holograms have relied on numerical reconstruction (NR) domain metrics. However, the necessity of NR for hologram processing leads to more intricate design and a higher computational burden. In this paper, we introduce a distribution-shifting (DS) algorithm to enable optimizing or measuring distortions directly in phase-domain, considering 2π-periodicity and shift-invariance. Experimental results with various noise types demonstrate a strong correlation between phase-domain metric with DS and their NR-domain counterparts. We believe that our DS-metric could facilitate direct optimization approaches in various phase-hologram processing techniques."
P1338,Dr. Ou Li: Hangzhou Normal University; Wenchao Su: Hangzhou Normal University; Yan Shi: Hangzhou Normal University,Using Virtual Reality to Promote Pro-environmental Consumption,"Virtual reality (VR) has emerged as an effective method for encouraging eco-friendly behaviors. The present study aimed to investigate the effectiveness and underlying mechanisms of VR in promoting pro-environmental consumption. The results indicated that, when compared to traditional mediums such as 2D video and printed material, VR can improve individuals' pro-environmental consumption. This favorable effect of VR was found to be mediated by the inclusion of nature in self (INS). Additionally, this study also demonstrated that individuals' green values act as the boundary condition."
