id,authors,title,abstract
P1086,Kaylee Andrews: Augusta University; Jeffrey L Benson Jr.: Augusta University; Jason Orlosky: Augusta University,Alleviating the Uncanny Valley Problem in Facial Model Mapping Using Direct Texture Transfer,"Though facial models for telepresence have made significant progress in recent years, most model reconstruction techniques still suffer from artifacts or deficiencies that result in the uncanny valley problem when used for real-time communication. In this paper, we propose an optimized approach that makes use of direct texture transfer and reduces the inconsistencies present in many facial modeling algorithms. By mapping the source texture from a 2D image to a rough 3D facial mesh, detailed features are preserved, while still allowing a 3D perspective view of the face. Moreover, we accomplish this in real time with a single, monocular camera."
P1092,Yi Wang: Beijing Jiaotong University; Ze Gao: Hong Kong University of Science and Technology,Embracing Tradition Through Technology: The Mixed Reality Calligraphy Studying Environment,"This article introduces an innovative Mixed Reality (MR) system designed explicitly for calligraphy learning and practice. Learners must prepare numerous copies of calligraphy works and character templates in traditional calligraphy study and practice. They often rely on oral guidance from teachers in person for their calligraphy practice. However, with the progress of digital technology, we envision leveraging MR wearable glasses combined with image capture and analysis techniques to assist calligraphy learners in improving their practice in a more flexible time."
P1094,Bettina Schlager: Columbia University; Steven Feiner: Columbia University,Designing Non-Humanoid Virtual Assistants for Task-Oriented AR Environments,"In task-oriented Augmented Reality (AR), humanoid Embodied Conversational Agents can enhance the feeling of social presence and reduce mental workload. Yet, such agents can also introduce social biases and lead to distractions. This presents a challenge for AR applications that require the user to concentrate mainly on a task environment. To address this, we introduce a non-humanoid virtual assistant designed for minimal visual intrusion in AR. Our approach aims to enhance a user's focus on the tasks they need to perform. We explain our design choices based on previously published guidelines and describe our prototype implemented for an optical--see-through headset."
P1097,Zhonghao Zhu: Beijing Institute of Technology; Weizhi Nai: Jilin University; Xin Wang: Jilin University; Yue Liu: Beijing Institute of Technology,A Virtual Reality Musical Instrument Integrated with a Remote Playing Robot System,"Music education and performance are often constrained by geographical limitations. To evaluate the effectiveness of remote music performance, we designed a virtual reality musical instrument system with a remote playing robot. The system comprises a virtual Irish tin whistle playing system and a remote playing robot system. In the virtual playing system, sensors capture the performer's gestures, translating them into corresponding tin whistle playing commands and producing the music. The playing robot is constructed with mechanical hands, and a data transmission module is programmed to facilitate communication between the virtual playing system and the robot, enabling remote simulated performances."
P1098,"Reidner Santos Cavalcante: Federal University of Uberlândia; Edgard Afonso Lamounier Jr.: Federal University of Uberlândia; Alcimar Soares: Faculty of Electrical Engineering, Federal University of Uberlândia; Aya Gaballa: Qatar University; John Cabibihan: Qatar University",Sensory Feedback in a Serious Gaming Environment and Virtual Reality for Training Upper Limb Amputees,"In this article, the authors present a system based on Immersive Virtual Reality and Serious Games for training the use of prostheses by upper limb amputees with a tactile feedback. By using EMG signal processing users can control the opening and closing of a virtual prosthesis, just like in real life. Tactile feedback causes an improvement in the sensation of touch. Tests were carried out with separate groups: with and without sensory feedback with amputated and non-amputee volunteers. Tests in which users who received haptic feedback demonstrated improvements in performance compared to those who did not use haptic feedback."
P1101,Germán Calcedo: University of Groningen; Ester Gonzalez-Sosa: Nokia; Diego González Morín: Nokia; Pablo Perez: Nokia; Alvaro Villegas: Nokia,Do You XaRaoke? Immersive Realistic Singing Experience \\ with Embodied Singer,"We have developed an immersive karaoke experience that allows users to sing their favorite songs in front of a simulated audience. The karaoke experience is designed within an immersive stadium scene with a simulated audience and stage lights that synchronize with the song's beats and displayed lyrics. Unlike VR-based karaoke commercial solutions, users can even see their real bodies as video-based self-avatars through the use of a deep learning network and a real microphone without using VR controllers. Preliminary results from a subset of 17 participants validate the developed prototype and provide insights for future improvements."
P1102,Md Jahirul Islam: Kennesaw State University; Rifatul Islam: Kennesaw State University,Towards Optimized Cybersickness Prediction for Computationally Constrained Standalone Virtual Reality Devices,"Cybersickness, affecting 60-95% of VR users, poses a challenge for immersive experiences.  Research using multimodal data, like pupilometry and heart rate, to predict cybersickness using complex machine-learning models often requires off-the-shelf computing resources (i.e., cloud servers), which is impractical for standalone VR devices (SVRs) as network lag and processing limitations can introduce latency during immersion, exacerbating cybersickness. We propose a novel approach that minimizes the computational cost of cybersickness prediction models by hyper-parameter tuning and reducing training parameters while maintaining prediction accuracy. Our method significantly improves training and inference time, paving the way for optimized prediction frameworks on resource-constrained SVRs."
P1103,Ziqi Wang: university of the arts london; Ze Gao: Hong Kong University of Science and Technology,Enhancing Body Ownership of Avian Avatars in Virtual Reality through Multimodal Haptic Feedback,"This paper uses multimodal haptic feedback to enhance users' body ownership in virtual reality through wearable devices. In this case, the human is transformed into a bird, which belongs to the beyond-real transformations category in virtual reality interactions. For body transformation, wearable retractable straps can help people mimic the movement mechanism of avian bodies; for space transformation, the inflatable cushions and blowers can simulate the air resistance and lift, oxygen deprivation, and temperature decrease during the take-off process of avian avatars. The system aims to establish a realistic fidelity of the haptic feedback to enhance the user's body ownership."
P1105,Aidan Morris: College of Holy Cross; Michael Vail: College of the Holy Cross; Gabriel Hanna: College of Holy Cross; Anurag Rimzhim: College of Holy Cross,Effect of Ambulatory Conditions and Virtual Locomotion Techniques on Distance Estimation and Motion Sickness of a Navigated VR Environment,"We present preliminary results from a 2 X 2 between-subjects experiment. Our two IVs were ambulatory-restrictive (i.e., without locomotion) postural conditions (sitting vs. standing), and virtual navigation technique of steering versus teleporting. Participants navigated a complex virtual environment comprising outdoor and indoor environments for 10 minutes. We found that teleporting may result in less online distance estimation error than steering. Motion sickness was lower while teleporting than steering and when sitting than standing. Teleporting also resulted in better system usability than steering. We discuss the results' implications for VR usability."
P1106,Layla Erb: Augusta University; Jason Orlosky: Augusta University,Tremor Stabilization for Sculpting Assistance in Virtual Reality,"This paper presents an exploration of assistive technology for virtual reality (VR) art, such as sculpting and ceramics. For many artists, tremors from Parkinsonian diseases can interfere with molding, carving, cutting, and modeling of different mediums for creating new sculptures.  To help address this, we have developed a system that algorithmically stabilizes tremors to enhance the artistic experience for creators with physical impairments or movement disorder. In addition, we present a real-time sculpting application that allows us to measure differences in sculpting actions and a target object or shape."
P1108,Hong Wang: University of South Florida; Tam Do: College of Engineering; Zhao Han: University of South Florida,Designing Indicators to Show a Robot's Physical Vision Capability,"In human-robot interaction (HRI), studies show humans can mistakenly assume that robots and humans have the same field of view, possessing an inaccurate mental model of a robot. This misperception is problematic during collaborative HRI tasks where robots might be asked to complete impossible tasks about out-of-view objects. In this initial work, we aim to align humans' mental models of robots by exploring the design of field-of-view indicators in augmented reality (AR). Specifically, we rendered nine such indicators from the head to the task space, and plan to register them onto the real robot and conduct human-subjects studies."
P1112,Brendan Kelley: Colorado State University; Christopher Wickens: Colorado State University; Benjamin A. Clegg: Colorado State University; Amelia C. Warden: Colorado State University; Francisco Raul Ortega: Colorado State University,Guiding Gaze: Comparing Cues for Visual Search,"Visual search tasks are commonplace in daily life. In cases where the time and accuracy of the search is critical (such as first responder, crisis, or military scenarios) augmented reality (AR) visual cueing is potentially beneficial. Three cue conditions (3D Arrow, 2D Wedge, and Gaze Lines) were tested in a visual search task against a baseline no cue condition. Results show that any cue is better than none, however the Gaze Line design produced the lowest search time and greatest accuracy."
P1113,Seitaro Inagaki: Nagoya Institute of Technology; Kenji Funahashi: Nagoya Institute of Technology,Eye direction control and reduction of discomfort by vection in HMD viewing of panoramic images,"We have previously proposed an “eye direction exaggeration method.” That facilitates rearward visibility by exaggerating the angle of the eye direction when viewing panoramic images with an HMD in a seated position. In this study, we improved this exaggeration method. However, the exaggeration sometimes increased discomfort such as VR sickness. We also tried to reduce discomfort by presenting horizontally moving particles and inducing vection stably."
P1114,Xiongju Sun: Xi'an Jiaotong-Liverpool University; Xiaoyi Xue: Xi'an Jiaotong-Liverpool University; Yangyang HE: Xi'an Jiaotong-Liverpool University; Jingjing Zhang: Xi'an Jiaotong-Liverpool University,Collaborative Motion Modes in Serious Game Using Virtual Co-embodiment: A Pilot Study on Usability and Agency,"With the increasing attention to collaboration in Serious Games, particularly in immersive virtual environments, a novel approach of virtual co-embodiment (e.g., one avatar controlled by multiple users) in recent studies has the potential to contribute to the research on collaborative motion in multiplayer games. This pilot study investigates the usability and the agency of collaborative motion modes in a virtual cycling game under the virtual co-embodiment system. Results showed that these new collaborative modes reported a higher perceived usability. Besides, based on quantitative and qualitative findings, co-embodiment modes in this virtual serious game might evoke an enhanced users' agency."
P1116,Elia Gatti: University College London; Daniele Giunchi: University College London; Nels Numan: University College London; Anthony Steed: University College London,AIsop: Exploring Immersive VR Storytelling Leveraging Generative AI,"We introduce AIsop, a system that autonomously generates VR storytelling experiences using generative artificial intelligence (AI). AIsop crafts unique stories by leveraging state-of-the-art Large Language Models (LLMs) and employs Text-To-Speech (TTS) technology for narration. Further enriching the experience, a visual representation of the narrative is produced through a pipeline that pairs LLM-generated prompts with diffusion models, rendering visuals for clusters of sentences in the story. Our evaluation encompasses two distinct use cases: the narration of pre-existing content and the generation of entirely new narratives. AIsop highlights the myriad research prospects spanning its technical architecture and user engagement."
P1117,"Masaru Tanaka: NHK Science & Technology Research Laboratories; Hiroyuki Kawakita: Japan Broadcasting Corporation; Takuya Handa: Science & Technology Research Laboratories, NHK",Development and Evaluation of an AR News Interface for Efﬁcient Information Access,"In this study, we developed a user interface (UI) for augmented reality (AR) glasses designed to allow users to browse news articles easily and efficiently. The UI uses natural language processing and dimensionality reduction techniques to place articles optimally within a virtual space. We compared this UI with two other AR-based interfaces in a user study with 13 participants, and the results show that the proposed interface reduced the time required to browse articles as well as the cognitive load of the activity."
P1119,Tania Kaimel: Graz University of Technology; Ana Stanescu: Graz University of Technology; Peter Mohr: Graz University of Technology; Dieter Schmalstieg: Graz University of Technology; Denis Kalkofen: Graz University of Technology,Progress Observation in Augmented Reality Assembly Tutorials Using Dynamic Hand Gesture Recognition,"We propose a proof-of-concept augmented reality assembly tutorial application that uses a video-see-through headset to guide the user through assembly instruction steps. It is solely controlled by observing the user's physical interactions with the workpiece. The tutorial progresses automatically, making use of hand gesture classification to estimate the progression to the next instruction. For dynamic hand gesture classification, we integrate a neural network module to classify the user's hand movement in real time. We evaluate the learned model used in our application to provide insights into the performance of implicit gestural interactions."
P1121,Matthias Wölwer: University of Trier; Benjamin Weyers: Trier University; Daniel Zielasko: University of Trier,How Long Do I Want to Fade Away? The Duration of Fade-To-Black Transitions in Target-Based Discontinuous Travel (Teleportation),"A fade-to-black animation enhances the transition during teleportation, yet its duration has not been systematically explored even though it is one of the central parameters. To fill this gap, we conducted a small study to determine a preferred duration. We find a short duration of 0.3s to be the average preference, contrasting durations used previously in the literature. This research contributes to the systematic parameterization of discontinuous travel."
P1122,Agapi Chrysanthakopoulou: University of Patras; Kostantinos Moustakas: University of Patras,Real-time shader-based shadow and occlusion rendering in AR,"We present novel methods designed to elevate the realism of augmented reality (AR) applications focusing specifically on optical see-through devices. Our work integrates shadow rendering methods for multiple light sources and dynamic occlusion culling techniques. By creating custom surface shaders we can manage multiple light sources in real-time, augmenting depth perception and spatial coherence. Furthermore, the dynamic occlusion culling system handles occluded objects, ensuring a more convincing and seamless user experience. Several cases and methods are presented with their results for various lighting and spatial conditions, promising a more enhanced and immersive user experience in various AR domains."
P1125,Michael Ramirez: Universidad Escuela Colombiana de Ingeniería Julio Garavito; Hamed Tadayyoni: Ontario Tech University; Heather McCracken: Ontario Tech University; Alvaro Quevedo: Ontario Tech University; Bernadette A. Murphy: Ontario Tech University,Identifying Markers of Immersion Using Auditory Event-Related EEG Potentials in Virtual Reality with a Novel Protocol for Manipulating Task Difficulty ,"Immersion is defined as the degree in which the senses are engaged with the virtual environment. Recent studies have focused on investigating the role of difficulty (challenge immersion) through correlating auditory event-related potentials (ERPs) to task difficulty. This study introduces a novel experimental protocol for studying immersion in which other confounding variables than difficulty are equalized by choosing a VR jigsaw puzzle as the task in which the difficulty is only adjusted by the number of pieces. By introducing two new metrics in conformity with the metrics from literature, this work shows promise for auditory ERPs as markers of immersion."
P1316,Daniel Neves Coelho: Curvature Games; Eike Langbehn: University of Applied Sciences Hamburg,Challenges in the Production of a Mixed Reality Theater Dance Performance,"Virtual and augmented reality systems are becoming more and more popular in artistic performances. Most of these experiences are based on 360-videos or single-user applications. We produced a mixed reality theater dance performance. An audience of 30 people wore XR-headsets during a theater show. The headsets were networked and shared the same tracking space. Three performers (singer, musician, dancer) performed live and their performance was motion captured and transferred in real-time into the virtual environment. In this poster, we report our technical setup and discuss the challenges that this entails."
P1310,John Dallas Cast: Johns Hopkins University; Alejandro Martin-Gomez: Johns Hopkins University; Mathias Unberath: Johns Hopkins University,Evaluation of Augmented Reality for Collaborative Environments,"We present ClimbAR, an open-source, collaborative, real-time, augmented reality application running natively on the Hololens 2 that allows climbers to virtually and collaboratively set climbing holds in their physical environments to better understand and plan their routes. We present the qualitative results of demonstrating ClimbAR at two climbing gyms as well as the quantitative results of analyzing the spatial alignment accuracy of its core synchronization framework, SynchronizAR, through a proto-user study. We find an average rotational alignment error of 12.83 degrees and an average translational alignment error of 3.85 centimeters when using SynchronizAR for collaborative layout tasks involving two users."
P1142,Qianyu Guo: Purdue University; Jiaming Fu: Purdue University; Yawen Lu: Purdue Univ; Dongming Gan: Polytechnic Institute ,Diffusion Attack: Leveraging Stable Diffusion for Naturalistic Image Attacking,"In Virtual Reality (VR), adversarial attack remains a significant security threat. Most deep learning-based methods for physical and digital adversarial attacks focus on enhancing attack performance by crafting adversarial examples that contain large printable distortions that are easy for human observers to identify. However, attackers rarely impose limitations on the naturalness and comfort of the appearance of the generated attack image, resulting in a noticeable and unnatural attack. To address this challenge, we propose a framework to incorporate style transfer to craft adversarial inputs of natural styles that exhibit minimal detectability and maximum natural appearance, while maintaining superior attack capabilities."
P1344,Xiaoyuan Wang: IRISA; Yang Li: East China Normal University; Changbo Wang: Depart of Software Science and Technology; Marc Christie: IRISA,Plausible and Diverse Human Hand Grasping Motion Generation,"Techniques to grasp targeted objects in realistic and diverse ways find many applications in computer graphics, robotics and VR. This study generates diverse grasping motions while keeping plausible final grasps for human hands. We first build on a Transformer-based VAE to encode diverse reaching motions into a latent representation noted as GMF and then train an MLP-based cVAE to learn the grasping affordance of targeted objects. Finally, through learning a denoising process, we condition GMF with affordance to generate grasping motions for the targeted object. We identify improvements in our results, and will further address them in future work."
P1212,Mathieu Lutfallah: ETH Zurich; Juyi Zhang: ETH Zurich; Andreas Kunz: ETH Zurich,DVIO - Distributed Visual Inertial Odometry in a Multi-user Environment,"Head-mounted displays typically use a visual inertial odometry system, which relies on the headset's camera combined with Inertial Measurement Units. While effective, this setup fails if the camera is obstructed or if the environments lacks features. Traditional recalibration methods like place recognition often fall short in such settings. Addressing this, the paper proposes a novel distributed tracking method that uses the positions of other users. This approach creates a network or ""daisy chain"" of user locations, enhancing position tracking accuracy. It serves as an alternative and a supplementary solution to the standard system, ensuring precise location tracking for all users."
P1216,Anthony Steed: University College London,AccompliceVR: Lending Assistance to Immersed Users by Adding a Generic Collaborative Layer,"The current model of development for virtual reality applications is that a single application is responsible for construction of the complete immersive experience. If the application is collaborative that application must implement the functionality for sharing. We present VRAccomplice, and overlay application that add a collaboration layer to applications running on SteamVR. Using the Ubiq software, we can add avatars controlled by remote users as an overlay into any running app used by a local user. Remote users can see video of the local user. We demonstrate this in some common SteamVR games."
P1174,Julianna C Washington: Southern Methodist University; Prajakt Pande: Southern Methodist University; Praveen Ramasamy: Danish Technological Institute; Morten E. Moeller: University College Copenhagen; Biljana Mojsoska: Roskilde University,Enacting Molecular Interactions in VR: Preliminary relationships between visual navigation and learning outcomes,"Twenty-three undergraduates participated in a pre-post quasi-experimental single-group study involving an immersive VR simulation which allowed them to embody (i.e. become) a biomolecule and enact/experience its molecular interactions at a microscopic level using actions and gestures. Based on initial data analyses from this study, the present poster reports preliminary findings on the relationships between the participants' visual navigation, and conceptual as well as affective learning outcomes."
P1149,"Takenori Hara: Dai Nippon Printing Co., Ltd.",Autonomous avatar for customer service training VR system,"By immersing trainees in a virtual space and conducting customer service training with customer avatars, physical training facilities are no longer required and customer service training costs can be reduced. Furthermore, since there is no need for travel time to the training facility, trainees can easily participate in training even from remote locations. However, the production cost of customer avatars that behave according to training scenarios has become a new issue in social implementation. Therefore, we conducted a preliminary implementation experiment of a customer avatar that works autonomously by incorporating LLM and reported the findings and problems we encountered."
